code,name,codename,division_type,short_codename,phone_code,level,parent_code
18202,Xã Tứ Mỹ,xa_tu_my,xã,tu_my,,2,42
18223,Xã Kim Hoa,xa_kim_hoa,xã,kim_hoa,,2,42
18229,Xã Đức Thọ,xa_duc_tho,xã,duc_tho,,2,42
18244,Xã Đức Minh,xa_duc_minh,xã,duc_minh,,2,42
18262,Xã Đức Quang,xa_duc_quang,xã,duc_quang,,2,42
18277,Xã Đức Thịnh,xa_duc_thinh,xã,duc_thinh,,2,42
18304,Xã Đức Đồng,xa_duc_dong,xã,duc_dong,,2,42
18313,Xã Vũ Quang,xa_vu_quang,xã,vu_quang,,2,42
18322,Xã Mai Hoa,xa_mai_hoa,xã,mai_hoa,,2,42
18328,Xã Thượng Đức,xa_thuong_duc,xã,thuong_duc,,2,42
18352,Xã Nghi Xuân,xa_nghi_xuan,xã,nghi_xuan,,2,42
18364,Xã Đan Hải,xa_dan_hai,xã,dan_hai,,2,42
18373,Xã Tiên Điền,xa_tien_dien,xã,tien_dien,,2,42
18394,Xã Cổ Đạm,xa_co_dam,xã,co_dam,,2,42
18406,Xã Can Lộc,xa_can_loc,xã,can_loc,,2,42
18409,Xã Hồng Lộc,xa_hong_loc,xã,hong_loc,,2,42
18418,Xã Tùng Lộc,xa_tung_loc,xã,tung_loc,,2,42
18436,Xã Trường Lưu,xa_truong_luu,xã,truong_luu,,2,42
18466,Xã Gia Hanh,xa_gia_hanh,xã,gia_hanh,,2,42
18481,Xã Xuân Lộc,xa_xuan_loc,xã,xuan_loc,,2,42
18484,Xã Đồng Lộc,xa_dong_loc,xã,dong_loc,,2,42
18496,Xã Hương Khê,xa_huong_khe,xã,huong_khe,,2,42
18502,Xã Hà Linh,xa_ha_linh,xã,ha_linh,,2,42
18523,Xã Hương Bình,xa_huong_binh,xã,huong_binh,,2,42
18532,Xã Hương Phố,xa_huong_pho,xã,huong_pho,,2,42
18544,Xã Hương Xuân,xa_huong_xuan,xã,huong_xuan,,2,42
18547,Xã Phúc Trạch,xa_phuc_trach,xã,phuc_trach,,2,42
18550,Xã Hương Đô,xa_huong_do,xã,huong_do,,2,42
18562,Xã Thạch Hà,xa_thach_ha,xã,thach_ha,,2,42
18568,Xã Lộc Hà,xa_loc_ha,xã,loc_ha,,2,42
18583,Xã Mai Phụ,xa_mai_phu,xã,mai_phu,,2,42
18586,Xã Đông Kinh,xa_dong_kinh,xã,dong_kinh,,2,42
18601,Xã Việt Xuyên,xa_viet_xuyen,xã,viet_xuyen,,2,42
18604,Xã Thạch Khê,xa_thach_khe,xã,thach_khe,,2,42
18619,Xã Đồng Tiến,xa_dong_tien,xã,dong_tien,,2,42
18628,Xã Thạch Lạc,xa_thach_lac,xã,thach_lac,,2,42
18634,Xã Toàn Lưu,xa_toan_luu,xã,toan_luu,,2,42
18652,Phường Hà Huy Tập,phuong_ha_huy_tap,phường,ha_huy_tap,,2,42
18667,Xã Thạch Xuân,xa_thach_xuan,xã,thach_xuan,,2,42
18673,Xã Cẩm Xuyên,xa_cam_xuyen,xã,cam_xuyen,,2,42
18676,Xã Thiên Cầm,xa_thien_cam,xã,thien_cam,,2,42
18682,Xã Yên Hòa,xa_yen_hoa,xã,yen_hoa,,2,42
18685,Xã Cẩm Bình,xa_cam_binh,xã,cam_binh,,2,42
18736,Xã Cẩm Hưng,xa_cam_hung,xã,cam_hung,,2,42
18739,Xã Cẩm Duệ,xa_cam_due,xã,cam_due,,2,42
18742,Xã Cẩm Trung,xa_cam_trung,xã,cam_trung,,2,42
18748,Xã Cẩm Lạc,xa_cam_lac,xã,cam_lac,,2,42
18754,Phường Sông Trí,phuong_song_tri,phường,song_tri,,2,42
18766,Xã Kỳ Xuân,xa_ky_xuan,xã,ky_xuan,,2,42
18775,Xã Kỳ Anh,xa_ky_anh,xã,ky_anh,,2,42
18781,Phường Hải Ninh,phuong_hai_ninh,phường,hai_ninh,,2,42
18787,Xã Kỳ Văn,xa_ky_van,xã,ky_van,,2,42
18790,Xã Kỳ Khang,xa_ky_khang,xã,ky_khang,,2,42
18814,Xã Kỳ Hoa,xa_ky_hoa,xã,ky_hoa,,2,42
18823,Phường Vũng Áng,phuong_vung_ang,phường,vung_ang,,2,42
18832,Phường Hoành Sơn,phuong_hoanh_son,phường,hoanh_son,,2,42
18838,Xã Kỳ Lạc,xa_ky_lac,xã,ky_lac,,2,42
18844,Xã Kỳ Thượng,xa_ky_thuong,xã,ky_thuong,,2,42
44,Tỉnh Quảng Trị,quang_tri,tỉnh,,233,1,
18859,Phường Đồng Thuận,phuong_dong_thuan,phường,dong_thuan,,2,44
18871,Phường Đồng Sơn,phuong_dong_son,phường,dong_son,,2,44
18880,Phường Đồng Hới,phuong_dong_hoi,phường,dong_hoi,,2,44
18901,Xã Minh Hóa,xa_minh_hoa,xã,minh_hoa,,2,44
18904,Xã Dân Hóa,xa_dan_hoa,xã,dan_hoa,,2,44
18919,Xã Tân Thành,xa_tan_thanh,xã,tan_thanh,,2,44
18922,Xã Kim Điền,xa_kim_dien,xã,kim_dien,,2,44
18943,Xã Kim Phú,xa_kim_phu,xã,kim_phu,,2,44
18949,Xã Đồng Lê,xa_dong_le,xã,dong_le,,2,44
18952,Xã Tuyên Sơn,xa_tuyen_son,xã,tuyen_son,,2,44
18958,Xã Tuyên Lâm,xa_tuyen_lam,xã,tuyen_lam,,2,44
18985,Xã Tuyên Phú,xa_tuyen_phu,xã,tuyen_phu,,2,44
18991,Xã Tuyên Bình,xa_tuyen_binh,xã,tuyen_binh,,2,44
18997,Xã Tuyên Hóa,xa_tuyen_hoa,xã,tuyen_hoa,,2,44
19009,Phường Ba Đồn,phuong_ba_don,phường,ba_don,,2,44
19021,Xã Phú Trạch,xa_phu_trach,xã,phu_trach,,2,44
19030,Xã Trung Thuần,xa_trung_thuan,xã,trung_thuan,,2,44
19033,Xã Hòa Trạch,xa_hoa_trach,xã,hoa_trach,,2,44
19051,Xã Tân Gianh,xa_tan_gianh,xã,tan_gianh,,2,44
19057,Xã Quảng Trạch,xa_quang_trach,xã,quang_trach,,2,44
19066,Phường Bắc Gianh,phuong_bac_gianh,phường,bac_gianh,,2,44
19075,Xã Nam Ba Đồn,xa_nam_ba_don,xã,nam_ba_don,,2,44
19093,Xã Nam Gianh,xa_nam_gianh,xã,nam_gianh,,2,44
19111,Xã Hoàn Lão,xa_hoan_lao,xã,hoan_lao,,2,44
19126,Xã Bắc Trạch,xa_bac_trach,xã,bac_trach,,2,44
19138,Xã Phong Nha,xa_phong_nha,xã,phong_nha,,2,44
19141,Xã Bố Trạch,xa_bo_trach,xã,bo_trach,,2,44
19147,Xã Thượng Trạch,xa_thuong_trach,xã,thuong_trach,,2,44
19159,Xã Đông Trạch,xa_dong_trach,xã,dong_trach,,2,44
19198,Xã Nam Trạch,xa_nam_trach,xã,nam_trach,,2,44
19204,Xã Trường Sơn,xa_truong_son,xã,truong_son,,2,44
19207,Xã Quảng Ninh,xa_quang_ninh,xã,quang_ninh,,2,44
19225,Xã Ninh Châu,xa_ninh_chau,xã,ninh_chau,,2,44
19237,Xã Trường Ninh,xa_truong_ninh,xã,truong_ninh,,2,44
19246,Xã Lệ Ninh,xa_le_ninh,xã,le_ninh,,2,44
19249,Xã Lệ Thủy,xa_le_thuy,xã,le_thuy,,2,44
19255,Xã Cam Hồng,xa_cam_hong,xã,cam_hong,,2,44
19288,Xã Sen Ngư,xa_sen_ngu,xã,sen_ngu,,2,44
19291,Xã Tân Mỹ,xa_tan_my,xã,tan_my,,2,44
19309,Xã Trường Phú,xa_truong_phu,xã,truong_phu,,2,44
19318,Xã Kim Ngân,xa_kim_ngan,xã,kim_ngan,,2,44
19333,Phường Đông Hà,phuong_dong_ha,phường,dong_ha,,2,44
19351,Phường Nam Đông Hà,phuong_nam_dong_ha,phường,nam_dong_ha,,2,44
19360,Phường Quảng Trị,phuong_quang_tri,phường,quang_tri,,2,44
19363,Xã Vĩnh Linh,xa_vinh_linh,xã,vinh_linh,,2,44
19366,Xã Bến Quan,xa_ben_quan,xã,ben_quan,,2,44
19372,Xã Vĩnh Hoàng,xa_vinh_hoang,xã,vinh_hoang,,2,44
19405,Xã Vĩnh Thủy,xa_vinh_thuy,xã,vinh_thuy,,2,44
19414,Xã Cửa Tùng,xa_cua_tung,xã,cua_tung,,2,44
19429,Xã Khe Sanh,xa_khe_sanh,xã,khe_sanh,,2,44
19432,Xã Lao Bảo,xa_lao_bao,xã,lao_bao,,2,44
19435,Xã Hướng Lập,xa_huong_lap,xã,huong_lap,,2,44
19441,Xã Hướng Phùng,xa_huong_phung,xã,huong_phung,,2,44
19462,Xã Tân Lập,xa_tan_lap,xã,tan_lap,,2,44
19483,Xã A Dơi,xa_a_doi,xã,a_doi,,2,44
19489,Xã Lìa,xa_lia,xã,lia,,2,44
19495,Xã Gio Linh,xa_gio_linh,xã,gio_linh,,2,44
19496,Xã Cửa Việt,xa_cua_viet,xã,cua_viet,,2,44
19501,Xã Bến Hải,xa_ben_hai,xã,ben_hai,,2,44
19537,Xã Cồn Tiên,xa_con_tien,xã,con_tien,,2,44
19555,Xã Hướng Hiệp,xa_huong_hiep,xã,huong_hiep,,2,44
19564,Xã Đakrông,xa_dakrong,xã,dakrong,,2,44
19567,Xã Ba Lòng,xa_ba_long,xã,ba_long,,2,44
19588,Xã Tà Rụt,xa_ta_rut,xã,ta_rut,,2,44
19594,Xã La Lay,xa_la_lay,xã,la_lay,,2,44
19597,Xã Cam Lộ,xa_cam_lo,xã,cam_lo,,2,44
19603,Xã Hiếu Giang,xa_hieu_giang,xã,hieu_giang,,2,44
19624,Xã Triệu Phong,xa_trieu_phong,xã,trieu_phong,,2,44
19639,Xã Nam Cửa Việt,xa_nam_cua_viet,xã,nam_cua_viet,,2,44
19645,Xã Triệu Bình,xa_trieu_binh,xã,trieu_binh,,2,44
19654,Xã Triệu Cơ,xa_trieu_co,xã,trieu_co,,2,44
19669,Xã Ái Tử,xa_ai_tu,xã,ai_tu,,2,44
19681,Xã Diên Sanh,xa_dien_sanh,xã,dien_sanh,,2,44
19699,Xã Vĩnh Định,xa_vinh_dinh,xã,vinh_dinh,,2,44
19702,Xã Hải Lăng,xa_hai_lang,xã,hai_lang,,2,44
19735,Xã Nam Hải Lăng,xa_nam_hai_lang,xã,nam_hai_lang,,2,44
19741,Xã Mỹ Thủy,xa_my_thuy,xã,my_thuy,,2,44
19742,Đặc khu Cồn Cỏ,dac_khu_con_co,đặc khu,con_co,,2,44
46,Thành phố Huế,hue,thành phố trung ương,,234,1,
19753,Phường Phú Xuân,phuong_phu_xuan,phường,phu_xuan,,2,46
19774,Phường Kim Long,phuong_kim_long,phường,kim_long,,2,46
19777,Phường Vỹ Dạ,phuong_vy_da,phường,vy_da,,2,46
19789,Phường Thuận Hóa,phuong_thuan_hoa,phường,thuan_hoa,,2,46
19804,Phường Hương An,phuong_huong_an,phường,huong_an,,2,46
19813,Phường Thủy Xuân,phuong_thuy_xuan,phường,thuy_xuan,,2,46
19815,Phường An Cựu,phuong_an_cuu,phường,an_cuu,,2,46
19819,Phường Phong Điền,phuong_phong_dien,phường,phong_dien,,2,46
19828,Phường Phong Phú,phuong_phong_phu,phường,phong_phu,,2,46
19831,Phường Phong Dinh,phuong_phong_dinh,phường,phong_dinh,,2,46
19858,Phường Phong Thái,phuong_phong_thai,phường,phong_thai,,2,46
19867,Xã Quảng Điền,xa_quang_dien,xã,quang_dien,,2,46
19873,Phường Phong Quảng,phuong_phong_quang,phường,phong_quang,,2,46
19885,Xã Đan Điền,xa_dan_dien,xã,dan_dien,,2,46
19900,Phường Thuận An,phuong_thuan_an,phường,thuan_an,,2,46
19909,Phường Dương Nỗ,phuong_duong_no,phường,duong_no,,2,46
19918,Xã Phú Hồ,xa_phu_ho,xã,phu_ho,,2,46
19930,Phường Mỹ Thượng,phuong_my_thuong,phường,my_thuong,,2,46
19942,Xã Phú Vang,xa_phu_vang,xã,phu_vang,,2,46
19945,Xã Phú Vinh,xa_phu_vinh,xã,phu_vinh,,2,46
19960,Phường Phú Bài,phuong_phu_bai,phường,phu_bai,,2,46
19969,Phường Thanh Thủy,phuong_thanh_thuy,phường,thanh_thuy,,2,46
19975,Phường Hương Thủy,phuong_huong_thuy,phường,huong_thuy,,2,46
19996,Phường Hương Trà,phuong_huong_tra,phường,huong_tra,,2,46
20014,Phường Hóa Châu,phuong_hoa_chau,phường,hoa_chau,,2,46
20017,Phường Kim Trà,phuong_kim_tra,phường,kim_tra,,2,46
20035,Xã Bình Điền,xa_binh_dien,xã,binh_dien,,2,46
20044,Xã A Lưới 2,xa_a_luoi_2,xã,a_luoi_2,,2,46
20050,Xã A Lưới 5,xa_a_luoi_5,xã,a_luoi_5,,2,46
20056,Xã A Lưới 1,xa_a_luoi_1,xã,a_luoi_1,,2,46
20071,Xã A Lưới 3,xa_a_luoi_3,xã,a_luoi_3,,2,46
20101,Xã A Lưới 4,xa_a_luoi_4,xã,a_luoi_4,,2,46
20107,Xã Phú Lộc,xa_phu_loc,xã,phu_loc,,2,46
20122,Xã Vinh Lộc,xa_vinh_loc,xã,vinh_loc,,2,46
20131,Xã Hưng Lộc,xa_hung_loc,xã,hung_loc,,2,46
20137,Xã Chân Mây - Lăng Cô,xa_chan_may_lang_co,xã,chan_may_lang_co,,2,46
20140,Xã Lộc An,xa_loc_an,xã,loc_an,,2,46
20161,Xã Khe Tre,xa_khe_tre,xã,khe_tre,,2,46
20179,Xã Nam Đông,xa_nam_dong,xã,nam_dong,,2,46
20182,Xã Long Quảng,xa_long_quang,xã,long_quang,,2,46
48,Thành phố Đà Nẵng,da_nang,thành phố trung ương,,236,1,
20194,Phường Hải Vân,phuong_hai_van,phường,hai_van,,2,48
20197,Phường Liên Chiểu,phuong_lien_chieu,phường,lien_chieu,,2,48
20200,Phường Hòa Khánh,phuong_hoa_khanh,phường,hoa_khanh,,2,48
20209,Phường Thanh Khê,phuong_thanh_khe,phường,thanh_khe,,2,48
20242,Phường Hải Châu,phuong_hai_chau,phường,hai_chau,,2,48
20257,Phường Hòa Cường,phuong_hoa_cuong,phường,hoa_cuong,,2,48
20260,Phường Cẩm Lệ,phuong_cam_le,phường,cam_le,,2,48
20263,Phường Sơn Trà,phuong_son_tra,phường,son_tra,,2,48
20275,Phường An Hải,phuong_an_hai,phường,an_hai,,2,48
20285,Phường Ngũ Hành Sơn,phuong_ngu_hanh_son,phường,ngu_hanh_son,,2,48
20305,Phường An Khê,phuong_an_khe,phường,an_khe,,2,48
20308,Xã Bà Nà,xa_ba_na,xã,ba_na,,2,48
20314,Phường Hòa Xuân,phuong_hoa_xuan,phường,hoa_xuan,,2,48
20320,Xã Hòa Vang,xa_hoa_vang,xã,hoa_vang,,2,48
20332,Xã Hòa Tiến,xa_hoa_tien,xã,hoa_tien,,2,48
20333,Đặc khu Hoàng Sa,dac_khu_hoang_sa,đặc khu,hoang_sa,,2,48
20335,Phường Bàn Thạch,phuong_ban_thach,phường,ban_thach,,2,48
20341,Phường Tam Kỳ,phuong_tam_ky,phường,tam_ky,,2,48
20350,Phường Hương Trà,phuong_huong_tra,phường,huong_tra,,2,48
20356,Phường Quảng Phú,phuong_quang_phu,phường,quang_phu,,2,48
20364,Xã Chiên Đàn,xa_chien_dan,xã,chien_dan,,2,48
20380,Xã Tây Hồ,xa_tay_ho,xã,tay_ho,,2,48
20392,Xã Phú Ninh,xa_phu_ninh,xã,phu_ninh,,2,48
20401,Phường Hội An Tây,phuong_hoi_an_tay,phường,hoi_an_tay,,2,48
20410,Phường Hội An,phuong_hoi_an,phường,hoi_an,,2,48
20413,Phường Hội An Đông,phuong_hoi_an_dong,phường,hoi_an_dong,,2,48
20434,Xã Tân Hiệp,xa_tan_hiep,xã,tan_hiep,,2,48
20443,Xã Hùng Sơn,xa_hung_son,xã,hung_son,,2,48
20455,Xã Tây Giang,xa_tay_giang,xã,tay_giang,,2,48
20458,Xã Avương,xa_avuong,xã,avuong,,2,48
20467,Xã Đông Giang,xa_dong_giang,xã,dong_giang,,2,48
20476,Xã Sông Kôn,xa_song_kon,xã,song_kon,,2,48
20485,Xã Sông Vàng,xa_song_vang,xã,song_vang,,2,48
20494,Xã Bến Hiên,xa_ben_hien,xã,ben_hien,,2,48
20500,Xã Đại Lộc,xa_dai_loc,xã,dai_loc,,2,48
20506,Xã Thượng Đức,xa_thuong_duc,xã,thuong_duc,,2,48
20515,Xã Hà Nha,xa_ha_nha,xã,ha_nha,,2,48
20539,Xã Vu Gia,xa_vu_gia,xã,vu_gia,,2,48
20542,Xã Phú Thuận,xa_phu_thuan,xã,phu_thuan,,2,48
20551,Phường Điện Bàn,phuong_dien_ban,phường,dien_ban,,2,48
20557,Phường Điện Bàn Bắc,phuong_dien_ban_bac,phường,dien_ban_bac,,2,48
20569,Xã Điện Bàn Tây,xa_dien_ban_tay,xã,dien_ban_tay,,2,48
20575,Phường An Thắng,phuong_an_thang,phường,an_thang,,2,48
20579,Phường Điện Bàn Đông,phuong_dien_ban_dong,phường,dien_ban_dong,,2,48
20587,Xã Gò Nổi,xa_go_noi,xã,go_noi,,2,48
20599,Xã Nam Phước,xa_nam_phuoc,xã,nam_phuoc,,2,48
20611,Xã Thu Bồn,xa_thu_bon,xã,thu_bon,,2,48
20623,Xã Duy Xuyên,xa_duy_xuyen,xã,duy_xuyen,,2,48
20635,Xã Duy Nghĩa,xa_duy_nghia,xã,duy_nghia,,2,48
20641,Xã Quế Sơn,xa_que_son,xã,que_son,,2,48
20650,Xã Xuân Phú,xa_xuan_phu,xã,xuan_phu,,2,48
20656,Xã Nông Sơn,xa_nong_son,xã,nong_son,,2,48
20662,Xã Quế Sơn Trung,xa_que_son_trung,xã,que_son_trung,,2,48
20669,Xã Quế Phước,xa_que_phuoc,xã,que_phuoc,,2,48
20695,Xã Thạnh Mỹ,xa_thanh_my,xã,thanh_my,,2,48
20698,Xã La Êê,xa_la_ee,xã,la_ee,,2,48
20704,Xã La Dêê,xa_la_dee,xã,la_dee,,2,48
20707,Xã Nam Giang,xa_nam_giang,xã,nam_giang,,2,48
20710,Xã Bến Giằng,xa_ben_giang,xã,ben_giang,,2,48
20716,Xã Đắc Pring,xa_dac_pring,xã,dac_pring,,2,48
20722,Xã Khâm Đức,xa_kham_duc,xã,kham_duc,,2,48
20728,Xã Phước Hiệp,xa_phuoc_hiep,xã,phuoc_hiep,,2,48
20734,Xã Phước Năng,xa_phuoc_nang,xã,phuoc_nang,,2,48
20740,Xã Phước Chánh,xa_phuoc_chanh,xã,phuoc_chanh,,2,48
20752,Xã Phước Thành,xa_phuoc_thanh,xã,phuoc_thanh,,2,48
20767,Xã Việt An,xa_viet_an,xã,viet_an,,2,48
20770,Xã Phước Trà,xa_phuoc_tra,xã,phuoc_tra,,2,48
20779,Xã Hiệp Đức,xa_hiep_duc,xã,hiep_duc,,2,48
20791,Xã Thăng Bình,xa_thang_binh,xã,thang_binh,,2,48
20794,Xã Thăng An,xa_thang_an,xã,thang_an,,2,48
20818,Xã Đồng Dương,xa_dong_duong,xã,dong_duong,,2,48
20827,Xã Thăng Phú,xa_thang_phu,xã,thang_phu,,2,48
20836,Xã Thăng Trường,xa_thang_truong,xã,thang_truong,,2,48
20848,Xã Thăng Điền,xa_thang_dien,xã,thang_dien,,2,48
20854,Xã Tiên Phước,xa_tien_phuoc,xã,tien_phuoc,,2,48
20857,Xã Sơn Cẩm Hà,xa_son_cam_ha,xã,son_cam_ha,,2,48
20875,Xã Lãnh Ngọc,xa_lanh_ngoc,xã,lanh_ngoc,,2,48
20878,Xã Thạnh Bình,xa_thanh_binh,xã,thanh_binh,,2,48
20900,Xã Trà My,xa_tra_my,xã,tra_my,,2,48
20908,Xã Trà Liên,xa_tra_lien,xã,tra_lien,,2,48
20920,Xã Trà Đốc,xa_tra_doc,xã,tra_doc,,2,48
20923,Xã Trà Tân,xa_tra_tan,xã,tra_tan,,2,48
20929,Xã Trà Giáp,xa_tra_giap,xã,tra_giap,,2,48
20938,Xã Trà Leng,xa_tra_leng,xã,tra_leng,,2,48
20941,Xã Trà Tập,xa_tra_tap,xã,tra_tap,,2,48
20944,Xã Nam Trà My,xa_nam_tra_my,xã,nam_tra_my,,2,48
20950,Xã Trà Linh,xa_tra_linh,xã,tra_linh,,2,48
20959,Xã Trà Vân,xa_tra_van,xã,tra_van,,2,48
20965,Xã Núi Thành,xa_nui_thanh,xã,nui_thanh,,2,48
20971,Xã Tam Xuân,xa_tam_xuan,xã,tam_xuan,,2,48
20977,Xã Đức Phú,xa_duc_phu,xã,duc_phu,,2,48
20984,Xã Tam Anh,xa_tam_anh,xã,tam_anh,,2,48
20992,Xã Tam Hải,xa_tam_hai,xã,tam_hai,,2,48
21004,Xã Tam Mỹ,xa_tam_my,xã,tam_my,,2,48
51,Tỉnh Quảng Ngãi,quang_ngai,tỉnh,,255,1,
21025,Phường Cẩm Thành,phuong_cam_thanh,phường,cam_thanh,,2,51
21028,Phường Nghĩa Lộ,phuong_nghia_lo,phường,nghia_lo,,2,51
21034,Xã An Phú,xa_an_phu,xã,an_phu,,2,51
21040,Xã Bình Sơn,xa_binh_son,xã,binh_son,,2,51
21061,Xã Vạn Tường,xa_van_tuong,xã,van_tuong,,2,51
21085,Xã Bình Minh,xa_binh_minh,xã,binh_minh,,2,51
21100,Xã Bình Chương,xa_binh_chuong,xã,binh_chuong,,2,51
21109,Xã Đông Sơn,xa_dong_son,xã,dong_son,,2,51
21115,Xã Trà Bồng,xa_tra_bong,xã,tra_bong,,2,51
21124,Xã Thanh Bồng,xa_thanh_bong,xã,thanh_bong,,2,51
21127,Xã Đông Trà Bồng,xa_dong_tra_bong,xã,dong_tra_bong,,2,51
21136,Xã Cà Đam,xa_ca_dam,xã,ca_dam,,2,51
21154,Xã Tây Trà,xa_tay_tra,xã,tay_tra,,2,51
21157,Xã Tây Trà Bồng,xa_tay_tra_bong,xã,tay_tra_bong,,2,51
21172,Phường Trương Quang Trọng,phuong_truong_quang_trong,phường,truong_quang_trong,,2,51
21181,Xã Thọ Phong,xa_tho_phong,xã,tho_phong,,2,51
21196,Xã Trường Giang,xa_truong_giang,xã,truong_giang,,2,51
21205,Xã Ba Gia,xa_ba_gia,xã,ba_gia,,2,51
21211,Xã Tịnh Khê,xa_tinh_khe,xã,tinh_khe,,2,51
21220,Xã Sơn Tịnh,xa_son_tinh,xã,son_tinh,,2,51
21235,Xã Tư Nghĩa,xa_tu_nghia,xã,tu_nghia,,2,51
21238,Xã Vệ Giang,xa_ve_giang,xã,ve_giang,,2,51
21244,Xã Trà Giang,xa_tra_giang,xã,tra_giang,,2,51
21250,Xã Nghĩa Giang,xa_nghia_giang,xã,nghia_giang,,2,51
21289,Xã Sơn Hà,xa_son_ha,xã,son_ha,,2,51
21292,Xã Sơn Hạ,xa_son_ha,xã,son_ha,,2,51
21307,Xã Sơn Linh,xa_son_linh,xã,son_linh,,2,51
21319,Xã Sơn Thủy,xa_son_thuy,xã,son_thuy,,2,51
21325,Xã Sơn Kỳ,xa_son_ky,xã,son_ky,,2,51
21334,Xã Sơn Tây Thượng,xa_son_tay_thuong,xã,son_tay_thuong,,2,51
21340,Xã Sơn Tây,xa_son_tay,xã,son_tay,,2,51
21343,Xã Sơn Tây Hạ,xa_son_tay_ha,xã,son_tay_ha,,2,51
21349,Xã Sơn Mai,xa_son_mai,xã,son_mai,,2,51
21361,Xã Minh Long,xa_minh_long,xã,minh_long,,2,51
21364,Xã Nghĩa Hành,xa_nghia_hanh,xã,nghia_hanh,,2,51
21370,Xã Phước Giang,xa_phuoc_giang,xã,phuoc_giang,,2,51
21385,Xã Đình Cương,xa_dinh_cuong,xã,dinh_cuong,,2,51
21388,Xã Thiện Tín,xa_thien_tin,xã,thien_tin,,2,51
21400,Xã Mộ Đức,xa_mo_duc,xã,mo_duc,,2,51
21409,Xã Long Phụng,xa_long_phung,xã,long_phung,,2,51
21421,Xã Mỏ Cày,xa_mo_cay,xã,mo_cay,,2,51
21433,Xã Lân Phong,xa_lan_phong,xã,lan_phong,,2,51
21439,Phường Đức Phổ,phuong_duc_pho,phường,duc_pho,,2,51
21451,Phường Trà Câu,phuong_tra_cau,phường,tra_cau,,2,51
21457,Xã Nguyễn Nghiêm,xa_nguyen_nghiem,xã,nguyen_nghiem,,2,51
21472,Xã Khánh Cường,xa_khanh_cuong,xã,khanh_cuong,,2,51
21478,Phường Sa Huỳnh,phuong_sa_huynh,phường,sa_huynh,,2,51
21484,Xã Ba Tơ,xa_ba_to,xã,ba_to,,2,51
21490,Xã Ba Vinh,xa_ba_vinh,xã,ba_vinh,,2,51
21496,Xã Ba Động,xa_ba_dong,xã,ba_dong,,2,51
21499,Xã Ba Dinh,xa_ba_dinh,xã,ba_dinh,,2,51
21520,Xã Đặng Thùy Trâm,xa_dang_thuy_tram,xã,dang_thuy_tram,,2,51
21523,Xã Ba Tô,xa_ba_to,xã,ba_to,,2,51
21529,Xã Ba Vì,xa_ba_vi,xã,ba_vi,,2,51
21538,Xã Ba Xa,xa_ba_xa,xã,ba_xa,,2,51
21548,Đặc khu Lý Sơn,dac_khu_ly_son,đặc khu,ly_son,,2,51
23284,Phường Đăk Cấm,phuong_dak_cam,phường,dak_cam,,2,51
23293,Phường Kon Tum,phuong_kon_tum,phường,kon_tum,,2,51
23302,Phường Đăk Bla,phuong_dak_bla,phường,dak_bla,,2,51
23317,Xã Ngọk Bay,xa_ngok_bay,xã,ngok_bay,,2,51
23326,Xã Ia Chim,xa_ia_chim,xã,ia_chim,,2,51
23332,Xã Đăk Rơ Wa,xa_dak_ro_wa,xã,dak_ro_wa,,2,51
23341,Xã Đăk Pék,xa_dak_pek,xã,dak_pek,,2,51
23344,Xã Đăk Plô,xa_dak_plo,xã,dak_plo,,2,51
23356,Xã Xốp,xa_xop,xã,xop,,2,51
23365,Xã Ngọc Linh,xa_ngoc_linh,xã,ngoc_linh,,2,51
23368,Xã Đăk Long,xa_dak_long,xã,dak_long,,2,51
23374,Xã Đăk Môn,xa_dak_mon,xã,dak_mon,,2,51
23377,Xã Bờ Y,xa_bo_y,xã,bo_y,,2,51
23383,Xã Dục Nông,xa_duc_nong,xã,duc_nong,,2,51
23392,Xã Sa Loong,xa_sa_loong,xã,sa_loong,,2,51
23401,Xã Đăk Tô,xa_dak_to,xã,dak_to,,2,51
23416,Xã Đăk Sao,xa_dak_sao,xã,dak_sao,,2,51
23419,Xã Đăk Tờ Kan,xa_dak_to_kan,xã,dak_to_kan,,2,51
23425,Xã Tu Mơ Rông,xa_tu_mo_rong,xã,tu_mo_rong,,2,51
23428,Xã Ngọk Tụ,xa_ngok_tu,xã,ngok_tu,,2,51
23430,Xã Kon Đào,xa_kon_dao,xã,kon_dao,,2,51
23446,Xã Măng Ri,xa_mang_ri,xã,mang_ri,,2,51
23455,Xã Măng Bút,xa_mang_but,xã,mang_but,,2,51
23473,Xã Măng Đen,xa_mang_den,xã,mang_den,,2,51
23476,Xã Kon Plông,xa_kon_plong,xã,kon_plong,,2,51
23479,Xã Đăk Rve,xa_dak_rve,xã,dak_rve,,2,51
23485,Xã Đăk Kôi,xa_dak_koi,xã,dak_koi,,2,51
23497,Xã Kon Braih,xa_kon_braih,xã,kon_braih,,2,51
23500,Xã Đăk Hà,xa_dak_ha,xã,dak_ha,,2,51
23504,Xã Đăk Pxi,xa_dak_pxi,xã,dak_pxi,,2,51
23510,Xã Đăk Ui,xa_dak_ui,xã,dak_ui,,2,51
23512,Xã Đăk Mar,xa_dak_mar,xã,dak_mar,,2,51
23515,Xã Ngọk Réo,xa_ngok_reo,xã,ngok_reo,,2,51
23527,Xã Sa Thầy,xa_sa_thay,xã,sa_thay,,2,51
23530,Xã Rờ Kơi,xa_ro_koi,xã,ro_koi,,2,51
